id,type
melanoma_1380,benign
melanoma_8972,malignant
melanoma_3614,benign
melanoma_7552,malignant
melanoma_6760,malignant
melanoma_1551,benign
melanoma_6633,malignant
melanoma_3679,benign
melanoma_5699,malignant
melanoma_8606,malignant
melanoma_3025,benign
melanoma_6239,malignant
melanoma_3778,benign
melanoma_4236,benign
melanoma_7973,malignant
melanoma_2703,benign
melanoma_6152,malignant
melanoma_5774,malignant
melanoma_8061,malignant
melanoma_1832,benign
melanoma_8050,malignant
melanoma_7123,malignant
melanoma_7760,malignant
melanoma_5494,malignant
melanoma_8917,malignant
melanoma_310,benign
melanoma_846,benign
melanoma_6576,malignant
melanoma_6320,malignant
melanoma_9529,malignant
melanoma_2376,benign
melanoma_6757,malignant
melanoma_5864,malignant
melanoma_5544,malignant
melanoma_4319,benign
melanoma_6011,malignant
melanoma_8775,malignant
melanoma_1404,benign
melanoma_8236,malignant
melanoma_1198,benign
melanoma_6058,malignant
melanoma_1682,benign
melanoma_563,benign
melanoma_1639,benign
melanoma_8118,malignant
melanoma_586,benign
melanoma_3064,benign
melanoma_1382,benign
melanoma_6493,malignant
melanoma_8450,malignant
melanoma_6037,malignant
melanoma_2311,benign
melanoma_5929,malignant
melanoma_186,benign
melanoma_6528,malignant
melanoma_980,benign
melanoma_164,benign
melanoma_4542,benign
melanoma_5073,malignant
melanoma_316,benign
melanoma_1876,benign
melanoma_4149,benign
melanoma_3872,benign
melanoma_42,benign
melanoma_315,benign
melanoma_50,benign
melanoma_7656,malignant
melanoma_2686,benign
melanoma_5334,malignant
melanoma_3856,benign
melanoma_7977,malignant
melanoma_8812,malignant
melanoma_4929,benign
melanoma_2318,benign
melanoma_9227,malignant
melanoma_7612,malignant
melanoma_5895,malignant
melanoma_2595,benign
melanoma_6446,malignant
melanoma_4321,benign
melanoma_4730,benign
melanoma_3435,benign
melanoma_4552,benign
melanoma_2208,benign
melanoma_8969,malignant
melanoma_79,benign
melanoma_549,benign
melanoma_6598,malignant
melanoma_6724,malignant
melanoma_2542,benign
melanoma_1117,benign
melanoma_3732,benign
melanoma_7934,malignant
melanoma_6897,malignant
melanoma_6704,malignant
melanoma_1216,benign
melanoma_2675,benign
melanoma_6334,malignant
melanoma_1503,benign
melanoma_8473,malignant
melanoma_1078,benign
melanoma_4720,benign
melanoma_3144,benign
melanoma_8919,malignant
melanoma_5769,malignant
melanoma_2772,benign
melanoma_2378,benign
melanoma_6696,malignant
melanoma_2304,benign
melanoma_6526,malignant
melanoma_2466,benign
melanoma_5684,malignant
melanoma_1432,benign
melanoma_3900,benign
melanoma_6974,malignant
melanoma_2037,benign
melanoma_11,benign
melanoma_8028,malignant
melanoma_7408,malignant
melanoma_6096,malignant
melanoma_1497,benign
melanoma_1755,benign
melanoma_2011,benign
melanoma_995,benign
melanoma_6248,malignant
melanoma_8565,malignant
melanoma_8736,malignant
melanoma_6948,malignant
melanoma_2428,benign
melanoma_1355,benign
melanoma_6195,malignant
melanoma_8955,malignant
melanoma_2775,benign
melanoma_4500,benign
melanoma_5022,malignant
melanoma_1827,benign
melanoma_1749,benign
melanoma_3193,benign
melanoma_3689,benign
melanoma_3387,benign
melanoma_1878,benign
melanoma_1621,benign
melanoma_5048,malignant
melanoma_2991,benign
melanoma_2155,benign
melanoma_4993,benign
melanoma_2041,benign
melanoma_2178,benign
melanoma_8130,malignant
melanoma_7001,malignant
melanoma_1667,benign
melanoma_5009,malignant
melanoma_8840,malignant
melanoma_3749,benign
melanoma_4699,benign
melanoma_1019,benign
melanoma_4284,benign
melanoma_4368,benign
melanoma_2914,benign
melanoma_4532,benign
melanoma_8762,malignant
melanoma_2417,benign
melanoma_6103,malignant
melanoma_8901,malignant
melanoma_4590,benign
melanoma_6778,malignant
melanoma_7600,malignant
melanoma_2690,benign
melanoma_9354,malignant
melanoma_5704,malignant
melanoma_4074,benign
melanoma_1772,benign
melanoma_6348,malignant
melanoma_2474,benign
melanoma_136,benign
melanoma_7782,malignant
melanoma_4837,benign
melanoma_6903,malignant
melanoma_6226,malignant
melanoma_2449,benign
melanoma_1462,benign
melanoma_5139,malignant
melanoma_8791,malignant
melanoma_7091,malignant
melanoma_7910,malignant
melanoma_3217,benign
melanoma_6756,malignant
melanoma_7691,malignant
melanoma_3573,benign
melanoma_6397,malignant
melanoma_3309,benign
melanoma_5845,malignant
melanoma_6279,malignant
melanoma_5096,malignant
melanoma_8344,malignant
melanoma_685,benign
melanoma_725,benign
melanoma_5720,malignant
melanoma_4702,benign
melanoma_1756,benign
melanoma_2416,benign
melanoma_5328,malignant
melanoma_7470,malignant
melanoma_8181,malignant
melanoma_152,benign
melanoma_2164,benign
melanoma_311,benign
melanoma_5267,malignant
melanoma_1960,benign
melanoma_6754,malignant
melanoma_2166,benign
melanoma_3571,benign
melanoma_4450,benign
melanoma_7155,malignant
melanoma_5767,malignant
melanoma_5268,malignant
melanoma_7239,malignant
melanoma_5874,malignant
melanoma_231,benign
melanoma_1491,benign
melanoma_4032,benign
melanoma_3203,benign
melanoma_2513,benign
melanoma_575,benign
melanoma_2724,benign
melanoma_4246,benign
melanoma_7545,malignant
melanoma_3337,benign
melanoma_5165,malignant
melanoma_4224,benign
melanoma_755,benign
melanoma_550,benign
melanoma_5813,malignant
melanoma_8096,malignant
melanoma_4492,benign
melanoma_4853,benign
melanoma_6286,malignant
melanoma_6125,malignant
melanoma_6278,malignant
melanoma_778,benign
melanoma_1161,benign
melanoma_2224,benign
melanoma_1788,benign
melanoma_7683,malignant
melanoma_8430,malignant
melanoma_1476,benign
melanoma_704,benign
melanoma_2028,benign
melanoma_6130,malignant
melanoma_4408,benign
melanoma_6072,malignant
melanoma_8053,malignant
melanoma_8943,malignant
melanoma_1644,benign
melanoma_8237,malignant
melanoma_3519,benign
melanoma_8608,malignant
melanoma_6906,malignant
melanoma_5348,malignant
melanoma_4612,benign
melanoma_9232,malignant
melanoma_2359,benign
melanoma_7937,malignant
melanoma_8261,malignant
melanoma_4869,benign
melanoma_6828,malignant
melanoma_4561,benign
melanoma_6458,malignant
melanoma_3493,benign
melanoma_6937,malignant
melanoma_7946,malignant
melanoma_1389,benign
melanoma_6371,malignant
melanoma_9037,malignant
melanoma_7999,malignant
melanoma_9364,malignant
melanoma_4343,benign
melanoma_9448,malignant
melanoma_6386,malignant
melanoma_499,benign
melanoma_7795,malignant
melanoma_3949,benign
melanoma_5189,malignant
melanoma_9541,malignant
melanoma_7465,malignant
melanoma_40,benign
melanoma_3562,benign
melanoma_5927,malignant
melanoma_4079,benign
melanoma_8476,malignant
melanoma_5510,malignant
melanoma_5460,malignant
melanoma_4392,benign
melanoma_950,benign
melanoma_6822,malignant
melanoma_8010,malignant
melanoma_7608,malignant
melanoma_2518,benign
melanoma_1191,benign
melanoma_9276,malignant
melanoma_5736,malignant
melanoma_7582,malignant
melanoma_5916,malignant
melanoma_9403,malignant
melanoma_4788,benign
melanoma_5775,malignant
melanoma_9293,malignant
melanoma_7624,malignant
melanoma_8709,malignant
melanoma_8125,malignant
melanoma_2448,benign
melanoma_3069,benign
melanoma_7666,malignant
melanoma_2637,benign
melanoma_2834,benign
melanoma_8227,malignant
melanoma_7202,malignant
melanoma_2530,benign
melanoma_7355,malignant
melanoma_7662,malignant
melanoma_1165,benign
melanoma_2910,benign
melanoma_4116,benign
melanoma_4582,benign
melanoma_5251,malignant
melanoma_6946,malignant
melanoma_8761,malignant
melanoma_7536,malignant
melanoma_1862,benign
melanoma_4000,benign
melanoma_7165,malignant
melanoma_7533,malignant
melanoma_7745,malignant
melanoma_3839,benign
melanoma_8293,malignant
melanoma_2051,benign
melanoma_3420,benign
melanoma_394,benign
melanoma_4461,benign
melanoma_6179,malignant
melanoma_3960,benign
melanoma_6679,malignant
melanoma_2587,benign
melanoma_6925,malignant
melanoma_7472,malignant
melanoma_5403,malignant
melanoma_3006,benign
melanoma_3606,benign
melanoma_8005,malignant
melanoma_7458,malignant
melanoma_6444,malignant
melanoma_3825,benign
melanoma_8706,malignant
melanoma_1627,benign
melanoma_1664,benign
melanoma_2941,benign
melanoma_4304,benign
melanoma_8871,malignant
melanoma_3646,benign
melanoma_5741,malignant
melanoma_6324,malignant
melanoma_4429,benign
melanoma_5900,malignant
melanoma_6036,malignant
melanoma_9446,malignant
melanoma_2650,benign
melanoma_829,benign
melanoma_2335,benign
melanoma_7719,malignant
melanoma_7088,malignant
melanoma_7930,malignant
melanoma_8783,malignant
melanoma_5629,malignant
melanoma_8429,malignant
melanoma_4028,benign
melanoma_8696,malignant
melanoma_558,benign
melanoma_7121,malignant
melanoma_1830,benign
melanoma_2959,benign
melanoma_7082,malignant
melanoma_5222,malignant
melanoma_1457,benign
melanoma_6435,malignant
melanoma_966,benign
melanoma_7034,malignant
melanoma_8582,malignant
melanoma_7763,malignant
melanoma_1280,benign
melanoma_3579,benign
melanoma_5118,malignant
melanoma_1514,benign
melanoma_6216,malignant
melanoma_8456,malignant
melanoma_5606,malignant
melanoma_8926,malignant
melanoma_932,benign
melanoma_6420,malignant
melanoma_572,benign
melanoma_9468,malignant
melanoma_3821,benign
melanoma_5994,malignant
melanoma_866,benign
melanoma_2383,benign
melanoma_6611,malignant
melanoma_3317,benign
melanoma_1719,benign
melanoma_9528,malignant
melanoma_691,benign
melanoma_4601,benign
melanoma_8998,malignant
melanoma_3890,benign
melanoma_380,benign
melanoma_3404,benign
melanoma_3205,benign
melanoma_3451,benign
melanoma_2151,benign
melanoma_8141,malignant
melanoma_8971,malignant
melanoma_4305,benign
melanoma_1796,benign
melanoma_2697,benign
melanoma_6841,malignant
melanoma_2140,benign
melanoma_4874,benign
melanoma_9398,malignant
melanoma_535,benign
melanoma_6102,malignant
melanoma_5582,malignant
melanoma_3200,benign
melanoma_2141,benign
melanoma_8423,malignant
melanoma_6422,malignant
melanoma_436,benign
melanoma_5504,malignant
melanoma_7566,malignant
melanoma_9405,malignant
melanoma_3669,benign
melanoma_6411,malignant
melanoma_9211,malignant
melanoma_3576,benign
melanoma_6635,malignant
melanoma_2817,benign
melanoma_8164,malignant
melanoma_2616,benign
melanoma_1586,benign
melanoma_6349,malignant
melanoma_9513,malignant
melanoma_3867,benign
melanoma_3661,benign
melanoma_8767,malignant
melanoma_674,benign
melanoma_7509,malignant
melanoma_6763,malignant
melanoma_3278,benign
melanoma_4754,benign
melanoma_6821,malignant
melanoma_2958,benign
melanoma_7455,malignant
melanoma_7099,malignant
melanoma_1602,benign
melanoma_3473,benign
melanoma_645,benign
melanoma_528,benign
melanoma_4506,benign
melanoma_9359,malignant
melanoma_9184,malignant
melanoma_7229,malignant
melanoma_6999,malignant
melanoma_2869,benign
melanoma_6988,malignant
melanoma_9042,malignant
melanoma_7604,malignant
melanoma_8465,malignant
melanoma_1015,benign
melanoma_7318,malignant
melanoma_2827,benign
melanoma_7839,malignant
melanoma_35,benign
melanoma_6468,malignant
melanoma_2729,benign
melanoma_2344,benign
melanoma_7561,malignant
melanoma_3888,benign
melanoma_8187,malignant
melanoma_1967,benign
melanoma_7296,malignant
melanoma_9015,malignant
melanoma_6818,malignant
melanoma_5054,malignant
melanoma_3195,benign
melanoma_9065,malignant
melanoma_1955,benign
melanoma_8985,malignant
melanoma_8803,malignant
melanoma_7271,malignant
melanoma_3695,benign
melanoma_498,benign
melanoma_6743,malignant
melanoma_1179,benign
melanoma_8115,malignant
melanoma_7447,malignant
melanoma_3558,benign
melanoma_6307,malignant
melanoma_1866,benign
melanoma_3273,benign
melanoma_1601,benign
melanoma_656,benign
melanoma_3885,benign
melanoma_1320,benign
melanoma_2248,benign
melanoma_2610,benign
melanoma_959,benign
melanoma_5759,malignant
melanoma_3808,benign
melanoma_1535,benign
melanoma_6717,malignant
melanoma_2412,benign
melanoma_7581,malignant
melanoma_1286,benign
melanoma_8946,malignant
melanoma_979,benign
melanoma_5948,malignant
melanoma_9129,malignant
melanoma_6859,malignant
melanoma_1826,benign
melanoma_480,benign
melanoma_776,benign
melanoma_4784,benign
melanoma_6196,malignant
melanoma_9509,malignant
melanoma_94,benign
melanoma_5575,malignant
melanoma_1721,benign
melanoma_8864,malignant
melanoma_6219,malignant
melanoma_1001,benign
melanoma_4550,benign
melanoma_9349,malignant
melanoma_3129,benign
melanoma_8298,malignant
melanoma_4493,benign
melanoma_1306,benign
melanoma_7022,malignant
melanoma_4444,benign
melanoma_2107,benign
melanoma_3043,benign
melanoma_7727,malignant
melanoma_4440,benign
melanoma_2985,benign
melanoma_8253,malignant
melanoma_4936,benign
melanoma_214,benign
melanoma_2198,benign
melanoma_9176,malignant
melanoma_8477,malignant
melanoma_7203,malignant
melanoma_6718,malignant
melanoma_2367,benign
melanoma_7740,malignant
melanoma_1685,benign
melanoma_3441,benign
melanoma_353,benign
melanoma_1010,benign
melanoma_5939,malignant
melanoma_8863,malignant
melanoma_1843,benign
melanoma_5317,malignant
melanoma_3295,benign
melanoma_5930,malignant
melanoma_1926,benign
melanoma_8533,malignant
melanoma_6291,malignant
melanoma_7357,malignant
melanoma_3887,benign
melanoma_8043,malignant
melanoma_5600,malignant
melanoma_4256,benign
melanoma_3365,benign
melanoma_8959,malignant
melanoma_4454,benign
melanoma_748,benign
melanoma_1686,benign
melanoma_5748,malignant
melanoma_9177,malignant
melanoma_8024,malignant
melanoma_1671,benign
melanoma_8768,malignant
melanoma_9212,malignant
melanoma_9207,malignant
melanoma_5702,malignant
melanoma_5017,malignant
melanoma_5843,malignant
melanoma_2688,benign
melanoma_1163,benign
melanoma_6741,malignant
melanoma_2436,benign
melanoma_6127,malignant
melanoma_6759,malignant
melanoma_6774,malignant
melanoma_445,benign
melanoma_1867,benign
melanoma_1039,benign
melanoma_2099,benign
melanoma_8459,malignant
melanoma_6520,malignant
melanoma_8882,malignant
melanoma_1837,benign
melanoma_1570,benign
melanoma_5765,malignant
melanoma_6880,malignant
melanoma_5815,malignant
melanoma_8628,malignant
melanoma_7644,malignant
melanoma_3234,benign
melanoma_4901,benign
melanoma_7326,malignant
melanoma_4332,benign
melanoma_1489,benign
melanoma_8503,malignant
melanoma_3542,benign
melanoma_6139,malignant
melanoma_7926,malignant
melanoma_4988,benign
melanoma_2275,benign
melanoma_3141,benign
melanoma_1904,benign
melanoma_2218,benign
melanoma_5380,malignant
melanoma_9569,malignant
melanoma_6445,malignant
melanoma_4250,benign
melanoma_7327,malignant
melanoma_9420,malignant
melanoma_8953,malignant
melanoma_7886,malignant
melanoma_1134,benign
melanoma_7802,malignant
melanoma_1340,benign
melanoma_5587,malignant
melanoma_6486,malignant
melanoma_9455,malignant
melanoma_4704,benign
melanoma_2977,benign
melanoma_3167,benign
melanoma_5219,malignant
melanoma_1000,benign
melanoma_4948,benign
melanoma_3628,benign
melanoma_5649,malignant
melanoma_1652,benign
melanoma_2452,benign
melanoma_8395,malignant
melanoma_162,benign
melanoma_4300,benign
melanoma_4453,benign
melanoma_3650,benign
melanoma_9559,malignant
melanoma_2420,benign
melanoma_1699,benign
melanoma_4621,benign
melanoma_9016,malignant
melanoma_1886,benign
melanoma_5611,malignant
melanoma_7729,malignant
melanoma_7688,malignant
melanoma_562,benign
melanoma_4815,benign
melanoma_4449,benign
melanoma_3666,benign
melanoma_6482,malignant
melanoma_4761,benign
melanoma_8585,malignant
melanoma_9476,malignant
melanoma_3302,benign
melanoma_904,benign
melanoma_9024,malignant
melanoma_3720,benign
melanoma_1333,benign
melanoma_2581,benign
melanoma_9561,malignant
melanoma_6183,malignant
melanoma_6995,malignant
melanoma_1392,benign
melanoma_52,benign
melanoma_7103,malignant
melanoma_8126,malignant
melanoma_5825,malignant
melanoma_877,benign
melanoma_4581,benign
melanoma_4140,benign
melanoma_7894,malignant
melanoma_161,benign
melanoma_4358,benign
melanoma_8452,malignant
melanoma_7397,malignant
melanoma_2482,benign
melanoma_3956,benign
melanoma_2531,benign
melanoma_2924,benign
melanoma_2057,benign
melanoma_4576,benign
melanoma_1252,benign
melanoma_4016,benign
melanoma_6303,malignant
melanoma_1626,benign
melanoma_6573,malignant
melanoma_5171,malignant
melanoma_5750,malignant
melanoma_8132,malignant
melanoma_8732,malignant
melanoma_6992,malignant
melanoma_6338,malignant
melanoma_2586,benign
melanoma_8210,malignant
melanoma_7576,malignant
melanoma_6671,malignant
melanoma_8313,malignant
melanoma_1673,benign
melanoma_2664,benign
melanoma_5058,malignant
melanoma_3904,benign
melanoma_4465,benign
melanoma_7459,malignant
melanoma_7074,malignant
melanoma_9012,malignant
melanoma_4350,benign
melanoma_8202,malignant
melanoma_266,benign
melanoma_2712,benign
melanoma_6535,malignant
melanoma_2623,benign
melanoma_3386,benign
melanoma_9252,malignant
melanoma_5419,malignant
melanoma_7422,malignant
melanoma_4809,benign
melanoma_4044,benign
melanoma_2807,benign
melanoma_3443,benign
melanoma_4273,benign
melanoma_1061,benign
melanoma_6796,malignant
melanoma_2866,benign
melanoma_6631,malignant
melanoma_6584,malignant
melanoma_8110,malignant
melanoma_9581,malignant
melanoma_4421,benign
melanoma_8615,malignant
melanoma_9194,malignant
melanoma_2292,benign
melanoma_2013,benign
melanoma_9540,malignant
melanoma_1041,benign
melanoma_5667,malignant
melanoma_4866,benign
melanoma_2683,benign
melanoma_3002,benign
melanoma_5432,malignant
melanoma_8682,malignant
melanoma_119,benign
melanoma_7061,malignant
melanoma_8498,malignant
melanoma_229,benign
melanoma_4765,benign
melanoma_8013,malignant
melanoma_4800,benign
melanoma_1814,benign
melanoma_3947,benign
melanoma_1247,benign
melanoma_5078,malignant
melanoma_444,benign
melanoma_9367,malignant
melanoma_5578,malignant
melanoma_1028,benign
melanoma_9115,malignant
melanoma_5358,malignant
melanoma_598,benign
melanoma_3533,benign
melanoma_6744,malignant
melanoma_8806,malignant
melanoma_3758,benign
melanoma_5261,malignant
melanoma_4914,benign
melanoma_4551,benign
melanoma_4829,benign
melanoma_4856,benign
melanoma_2642,benign
melanoma_158,benign
melanoma_2020,benign
melanoma_4716,benign
melanoma_6236,malignant
melanoma_6987,malignant
melanoma_6615,malignant
melanoma_9469,malignant
melanoma_2484,benign
melanoma_1242,benign
melanoma_5687,malignant
melanoma_3445,benign
melanoma_7587,malignant
melanoma_9064,malignant
melanoma_4307,benign
melanoma_3530,benign
melanoma_1081,benign
melanoma_1727,benign
melanoma_3214,benign
melanoma_665,benign
melanoma_5897,malignant
melanoma_3793,benign
melanoma_2072,benign
melanoma_5239,malignant
melanoma_1122,benign
melanoma_6910,malignant
melanoma_9008,malignant
melanoma_2908,benign
melanoma_2123,benign
melanoma_6327,malignant
melanoma_621,benign
melanoma_1281,benign
melanoma_5723,malignant
melanoma_3510,benign
melanoma_4162,benign
melanoma_7515,malignant
melanoma_4508,benign
melanoma_8481,malignant
melanoma_1368,benign
melanoma_3062,benign
melanoma_49,benign
melanoma_7004,malignant
melanoma_561,benign
melanoma_8881,malignant
melanoma_8529,malignant
melanoma_5585,malignant
melanoma_4083,benign
melanoma_8197,malignant
melanoma_8519,malignant
melanoma_5050,malignant
melanoma_7253,malignant
melanoma_7768,malignant
melanoma_3223,benign
melanoma_5571,malignant
melanoma_8898,malignant
melanoma_5648,malignant
melanoma_5631,malignant
melanoma_9225,malignant
melanoma_7601,malignant
melanoma_5043,malignant
melanoma_7606,malignant
melanoma_3972,benign
melanoma_3625,benign
melanoma_2477,benign
melanoma_6201,malignant
melanoma_1390,benign
melanoma_4172,benign
melanoma_6391,malignant
melanoma_2732,benign
melanoma_2128,benign
melanoma_9391,malignant
melanoma_246,benign
melanoma_1451,benign
melanoma_1488,benign
melanoma_3652,benign
melanoma_4690,benign
melanoma_6969,malignant
melanoma_3750,benign
melanoma_5079,malignant
melanoma_4736,benign
melanoma_8388,malignant
melanoma_1798,benign
melanoma_5254,malignant
melanoma_2300,benign
melanoma_6911,malignant
melanoma_5465,malignant
melanoma_4812,benign
melanoma_6339,malignant
melanoma_5884,malignant
melanoma_4931,benign
melanoma_1564,benign
melanoma_2440,benign
melanoma_2640,benign
melanoma_3471,benign
melanoma_5109,malignant
melanoma_3055,benign
melanoma_982,benign
melanoma_758,benign
melanoma_7223,malignant
melanoma_3986,benign
melanoma_4740,benign
melanoma_637,benign
melanoma_8404,malignant
melanoma_351,benign
melanoma_8671,malignant
melanoma_117,benign
melanoma_676,benign
melanoma_1713,benign
melanoma_3878,benign
melanoma_160,benign
melanoma_5589,malignant
melanoma_913,benign
melanoma_7706,malignant
melanoma_5227,malignant
melanoma_1946,benign
melanoma_6340,malignant
melanoma_6655,malignant
melanoma_4268,benign
melanoma_3028,benign
melanoma_7825,malignant
melanoma_1765,benign
melanoma_9168,malignant
melanoma_2577,benign
melanoma_7970,malignant
melanoma_8527,malignant
melanoma_3251,benign
melanoma_6388,malignant
melanoma_2252,benign
melanoma_3762,benign
melanoma_459,benign
melanoma_2321,benign
melanoma_2125,benign
melanoma_7437,malignant
melanoma_6748,malignant
melanoma_3794,benign
melanoma_796,benign
melanoma_7057,malignant
melanoma_5386,malignant
melanoma_8505,malignant
melanoma_3649,benign
melanoma_713,benign
melanoma_2696,benign
melanoma_6360,malignant
melanoma_6412,malignant
melanoma_3938,benign
melanoma_3810,benign
melanoma_5680,malignant
melanoma_6491,malignant
melanoma_4253,benign
melanoma_1733,benign
melanoma_6677,malignant
melanoma_3849,benign
melanoma_3005,benign
melanoma_5283,malignant
melanoma_8646,malignant
melanoma_7925,malignant
melanoma_4549,benign
melanoma_6556,malignant
melanoma_92,benign
melanoma_3204,benign
melanoma_6472,malignant
melanoma_6736,malignant
melanoma_7883,malignant
melanoma_7844,malignant
melanoma_4684,benign
melanoma_660,benign
melanoma_2954,benign
melanoma_5169,malignant
melanoma_1338,benign
melanoma_9342,malignant
melanoma_9088,malignant
melanoma_5163,malignant
melanoma_7187,malignant
melanoma_2547,benign
melanoma_188,benign
melanoma_4714,benign
melanoma_867,benign
melanoma_1303,benign
melanoma_3583,benign
melanoma_4658,benign
melanoma_2444,benign
melanoma_5683,malignant
melanoma_2393,benign
melanoma_8634,malignant
melanoma_2770,benign
melanoma_8131,malignant
melanoma_4082,benign
melanoma_8016,malignant
melanoma_3556,benign
melanoma_112,benign
melanoma_1212,benign
melanoma_1633,benign
melanoma_6746,malignant
melanoma_8506,malignant
melanoma_2731,benign
melanoma_8294,malignant
melanoma_6253,malignant
melanoma_8692,malignant
melanoma_8966,malignant
melanoma_8815,malignant
melanoma_4297,benign
melanoma_5592,malignant
melanoma_1285,benign
melanoma_537,benign
melanoma_1603,benign
melanoma_1660,benign
melanoma_2299,benign
melanoma_7512,malignant
melanoma_6094,malignant
melanoma_8824,malignant
melanoma_1764,benign
melanoma_6361,malignant
melanoma_6769,malignant
melanoma_5198,malignant
melanoma_6510,malignant
melanoma_566,benign
melanoma_5868,malignant
melanoma_4474,benign
melanoma_6464,malignant
melanoma_7932,malignant
melanoma_9334,malignant
melanoma_7162,malignant
melanoma_9039,malignant
melanoma_2309,benign
melanoma_9262,malignant
melanoma_9159,malignant
melanoma_2759,benign
melanoma_9160,malignant
melanoma_8460,malignant
melanoma_4227,benign
melanoma_1804,benign
melanoma_6725,malignant
melanoma_6840,malignant
melanoma_996,benign
melanoma_2798,benign
melanoma_3311,benign
melanoma_4385,benign
melanoma_879,benign
melanoma_3485,benign
melanoma_4989,benign
melanoma_1075,benign
melanoma_9271,malignant
melanoma_4629,benign
melanoma_4881,benign
melanoma_5823,malignant
melanoma_1896,benign
melanoma_1810,benign
melanoma_4818,benign
melanoma_3773,benign
melanoma_1057,benign
melanoma_368,benign
melanoma_1152,benign
melanoma_8484,malignant
melanoma_6798,malignant
melanoma_7945,malignant
melanoma_2486,benign
melanoma_5036,malignant
melanoma_1642,benign
melanoma_8718,malignant
melanoma_8027,malignant
melanoma_2607,benign
melanoma_25,benign
melanoma_8139,malignant
melanoma_6414,malignant
melanoma_8537,malignant
melanoma_3995,benign
melanoma_1587,benign
melanoma_7659,malignant
melanoma_919,benign
melanoma_7261,malignant
melanoma_9055,malignant
melanoma_2264,benign
melanoma_6945,malignant
melanoma_6525,malignant
melanoma_2255,benign
melanoma_1452,benign
melanoma_4152,benign
melanoma_4764,benign
melanoma_2883,benign
melanoma_5666,malignant
melanoma_1580,benign
melanoma_1650,benign
melanoma_3059,benign
melanoma_3806,benign
melanoma_4884,benign
melanoma_3324,benign
melanoma_2743,benign
melanoma_418,benign
melanoma_2433,benign
melanoma_5661,malignant
melanoma_5937,malignant
melanoma_9368,malignant
melanoma_5871,malignant
melanoma_7298,malignant
melanoma_6088,malignant
melanoma_3894,benign
melanoma_6977,malignant
melanoma_7541,malignant
melanoma_832,benign
melanoma_5345,malignant
melanoma_1385,benign
melanoma_8142,malignant
melanoma_6617,malignant
melanoma_3053,benign
melanoma_5061,malignant
melanoma_9601,malignant
melanoma_7006,malignant
melanoma_5784,malignant
melanoma_28,benign
melanoma_1074,benign
melanoma_6839,malignant
melanoma_5962,malignant
melanoma_8153,malignant
melanoma_4610,benign
melanoma_7020,malignant
melanoma_8891,malignant
melanoma_8838,malignant
melanoma_4237,benign
melanoma_6956,malignant
melanoma_4312,benign
melanoma_5826,malignant
melanoma_5302,malignant
melanoma_6684,malignant
melanoma_2194,benign
melanoma_3185,benign
melanoma_1605,benign
melanoma_177,benign
melanoma_180,benign
melanoma_5596,malignant
melanoma_4899,benign
melanoma_8573,malignant
melanoma_6437,malignant
melanoma_8151,malignant
melanoma_5170,malignant
melanoma_1935,benign
melanoma_3000,benign
melanoma_1768,benign
melanoma_4814,benign
melanoma_9485,malignant
melanoma_3347,benign
melanoma_4640,benign
melanoma_6189,malignant
melanoma_3358,benign
melanoma_4375,benign
melanoma_208,benign
melanoma_5375,malignant
melanoma_5277,malignant
melanoma_6522,malignant
melanoma_8166,malignant
melanoma_39,benign
melanoma_197,benign
melanoma_9458,malignant
melanoma_9243,malignant
melanoma_4479,benign
melanoma_6314,malignant
melanoma_2735,benign
melanoma_1114,benign
melanoma_3122,benign
melanoma_8092,malignant
melanoma_967,benign
melanoma_9456,malignant
melanoma_5177,malignant
melanoma_8127,malignant
melanoma_2972,benign
melanoma_1162,benign
melanoma_805,benign
melanoma_9292,malignant
melanoma_3881,benign
melanoma_7564,malignant
melanoma_2387,benign
melanoma_7718,malignant
melanoma_64,benign
melanoma_4323,benign
melanoma_6667,malignant
melanoma_6797,malignant
melanoma_7678,malignant
melanoma_7961,malignant
melanoma_7260,malignant
melanoma_5256,malignant
melanoma_8485,malignant
melanoma_3155,benign
melanoma_294,benign
melanoma_569,benign
melanoma_8372,malignant
melanoma_5343,malignant
melanoma_7059,malignant
melanoma_5266,malignant
melanoma_247,benign
melanoma_2930,benign
melanoma_1323,benign
melanoma_9152,malignant
melanoma_5119,malignant
melanoma_1594,benign
melanoma_1648,benign
melanoma_6489,malignant
melanoma_7517,malignant
melanoma_5128,malignant
melanoma_4105,benign
melanoma_3526,benign
melanoma_7007,malignant
melanoma_3851,benign
melanoma_1702,benign
melanoma_6492,malignant
melanoma_4944,benign
melanoma_3770,benign
melanoma_7466,malignant
melanoma_6800,malignant
melanoma_2278,benign
melanoma_359,benign
melanoma_3974,benign
melanoma_6607,malignant
melanoma_6261,malignant
melanoma_6689,malignant
melanoma_647,benign
melanoma_6355,malignant
melanoma_5182,malignant
melanoma_7047,malignant
melanoma_6572,malignant
melanoma_101,benign
melanoma_2765,benign
melanoma_7952,malignant
melanoma_6505,malignant
melanoma_3486,benign
melanoma_8444,malignant
melanoma_1197,benign
melanoma_8580,malignant
melanoma_8576,malignant
melanoma_8090,malignant
melanoma_1541,benign
melanoma_5853,malignant
melanoma_7028,malignant
melanoma_1232,benign
melanoma_409,benign
melanoma_2682,benign
melanoma_5568,malignant
melanoma_7797,malignant
melanoma_6440,malignant
melanoma_9557,malignant
melanoma_4327,benign
melanoma_1854,benign
